trajectory_id,method,seed,candidate_stage,rep,stress,year,action_id,edit_type,K,underwriting_result,loss_total,mu_hat_total,reward,discount,psi_z,psi_p,c_zonal,gamma_p,z_delta,decision_cost
30900035,Static Zoning,1010,0,35,historical,2024,KEEP|PRICE=0,KEEP,96,1538747.2336214706,17985533.24728241,18078037.482318405,1502009.642635137,0.912673,0.02850660589516592,0.0,0.3107129482046208,0.00926322772104184,3.570663640715629e-18,36737.59098633354
30900035,Static Zoning,1010,0,35,historical,2025,KEEP|PRICE=0,KEEP,96,2074546.0533116497,17381858.56839176,18015189.464540195,2036893.0258603566,0.8852928099999999,0.0290784862621473,0.0,0.3107129482046208,0.016134349680605065,3.570663640715629e-18,37653.02745129308
30900036,Static Zoning,1010,0,36,historical,2021,KEEP|PRICE=0,KEEP,96,1853435.515582066,17383613.426701866,17812082.353966605,1819014.111068085,1.0,0.026653580808865544,0.0,0.3107129482046208,0.0,3.570663640715629e-18,34421.40451398106
30900036,Static Zoning,1010,0,36,historical,2022,KEEP|PRICE=0,KEEP,96,1445905.5946043022,17841966.59128791,17859140.91286316,1410321.4884829633,0.97,0.027247704696844486,0.0,0.3107129482046208,0.011371554387576685,3.570663640715629e-18,35584.10612133884
30900036,Static Zoning,1010,0,36,historical,2023,KEEP|PRICE=0,KEEP,96,2444706.8250621706,17051922.20589791,18052434.287926,2406906.2216838854,0.9409,0.028753539396956185,0.0,0.3107129482046208,0.02558480552427265,3.570663640715629e-18,37800.60337828534
30900036,Static Zoning,1010,0,36,historical,2024,KEEP|PRICE=0,KEEP,96,607782.1388459504,18916498.34205793,18078037.482318405,571044.5478596168,0.912673,0.02850660589516592,0.0,0.3107129482046208,0.00926322772104184,3.570663640715629e-18,36737.59098633354
30900036,Static Zoning,1010,0,36,historical,2025,KEEP|PRICE=0,KEEP,96,901877.6412299834,18554526.980473425,18015189.464540195,864224.6137786903,0.8852928099999999,0.0290784862621473,0.0,0.3107129482046208,0.016134349680605065,3.570663640715629e-18,37653.02745129308
30900037,Static Zoning,1010,0,37,historical,2021,KEEP|PRICE=0,KEEP,96,3358451.6619969364,15878597.280286996,17812082.353966605,3324030.257482955,1.0,0.026653580808865544,0.0,0.3107129482046208,0.0,3.570663640715629e-18,34421.40451398106
30900037,Static Zoning,1010,0,37,historical,2022,KEEP|PRICE=0,KEEP,96,-880735.5113075078,20168607.69719972,17859140.91286316,-916319.6174288465,0.97,0.027247704696844486,0.0,0.3107129482046208,0.011371554387576685,3.570663640715629e-18,35584.10612133884
30900037,Static Zoning,1010,0,37,historical,2023,KEEP|PRICE=0,KEEP,96,-573982.6906924844,20070611.721652564,18052434.287926,-611783.2940707697,0.9409,0.028753539396956185,0.0,0.3107129482046208,0.02558480552427265,3.570663640715629e-18,37800.60337828534
30900037,Static Zoning,1010,0,37,historical,2024,KEEP|PRICE=0,KEEP,96,-2090789.396461118,21615069.877364997,18078037.482318405,-2127526.9874474513,0.912673,0.02850660589516592,0.0,0.3107129482046208,0.00926322772104184,3.570663640715629e-18,36737.59098633354
30900037,Static Zoning,1010,0,37,historical,2025,KEEP|PRICE=0,KEEP,96,588745.3415620029,18867659.280141406,18015189.464540195,551092.3141107098,0.8852928099999999,0.0290784862621473,0.0,0.3107129482046208,0.016134349680605065,3.570663640715629e-18,37653.02745129308
30900038,Static Zoning,1010,0,38,historical,2021,KEEP|PRICE=0,KEEP,96,1134801.297833059,18102247.644450873,17812082.353966605,1100379.893319078,1.0,0.026653580808865544,0.0,0.3107129482046208,0.0,3.570663640715629e-18,34421.40451398106
30900038,Static Zoning,1010,0,38,historical,2022,KEEP|PRICE=0,KEEP,96,2905574.580376044,16382297.60551617,17859140.91286316,2869990.474254705,0.97,0.027247704696844486,0.0,0.3107129482046208,0.011371554387576685,3.570663640715629e-18,35584.10612133884
30900038,Static Zoning,1010,0,38,historical,2023,KEEP|PRICE=0,KEEP,96,-423911.144144807,19920540.175104886,18052434.287926,-461711.7475230924,0.9409,0.028753539396956185,0.0,0.3107129482046208,0.02558480552427265,3.570663640715629e-18,37800.60337828534
30900038,Static Zoning,1010,0,38,historical,2024,KEEP|PRICE=0,KEEP,96,2473745.476915274,17050535.003988605,18078037.482318405,2437007.8859289405,0.912673,0.02850660589516592,0.0,0.3107129482046208,0.00926322772104184,3.570663640715629e-18,36737.59098633354
30900038,Static Zoning,1010,0,38,historical,2025,KEEP|PRICE=0,KEEP,96,3869155.895238472,15587248.726464937,18015189.464540195,3831502.867787179,0.8852928099999999,0.0290784862621473,0.0,0.3107129482046208,0.016134349680605065,3.570663640715629e-18,37653.02745129308
30900039,Static Zoning,1010,0,39,historical,2021,KEEP|PRICE=0,KEEP,96,-1995747.4182742722,21232796.360558204,17812082.353966605,-2030168.8227882532,1.0,0.026653580808865544,0.0,0.3107129482046208,0.0,3.570663640715629e-18,34421.40451398106
30900039,Static Zoning,1010,0,39,historical,2022,KEEP|PRICE=0,KEEP,96,1769703.0203749798,17518169.165517233,17859140.91286316,1734118.914253641,0.97,0.027247704696844486,0.0,0.3107129482046208,0.011371554387576685,3.570663640715629e-18,35584.10612133884
30900039,Static Zoning,1010,0,39,historical,2023,KEEP|PRICE=0,KEEP,96,2112936.5961571485,17383692.43480293,18052434.287926,2075135.992778863,0.9409,0.028753539396956185,0.0,0.3107129482046208,0.02558480552427265,3.570663640715629e-18,37800.60337828534
30900039,Static Zoning,1010,0,39,historical,2024,KEEP|PRICE=0,KEEP,96,-3117147.8042908274,22641428.285194706,18078037.482318405,-3153885.3952771607,0.912673,0.02850660589516592,0.0,0.3107129482046208,0.00926322772104184,3.570663640715629e-18,36737.59098633354
30900039,Static Zoning,1010,0,39,historical,2025,KEEP|PRICE=0,KEEP,96,3508027.7333378457,15948376.888365563,18015189.464540195,3470374.7058865526,0.8852928099999999,0.0290784862621473,0.0,0.3107129482046208,0.016134349680605065,3.570663640715629e-18,37653.02745129308
30900040,Static Zoning,1010,0,40,historical,2021,KEEP|PRICE=0,KEEP,96,3087918.5376546793,16149130.404629253,17812082.353966605,3053497.133140698,1.0,0.026653580808865544,0.0,0.3107129482046208,0.0,3.570663640715629e-18,34421.40451398106
30900040,Static Zoning,1010,0,40,historical,2022,KEEP|PRICE=0,KEEP,96,815591.5029337555,18472280.682958458,17859140.91286316,780007.3968124167,0.97,0.027247704696844486,0.0,0.3107129482046208,0.011371554387576685,3.570663640715629e-18,35584.10612133884
30900040,Static Zoning,1010,0,40,historical,2023,KEEP|PRICE=0,KEEP,96,1748886.7625180818,17747742.268441997,18052434.287926,1711086.1591397964,0.9409,0.028753539396956185,0.0,0.3107129482046208,0.02558480552427265,3.570663640715629e-18,37800.60337828534
30900040,Static Zoning,1010,0,40,historical,2024,KEEP|PRICE=0,KEEP,96,4437409.767317835,15086870.713586044,18078037.482318405,4400672.176331501,0.912673,0.02850660589516592,0.0,0.3107129482046208,0.00926322772104184,3.570663640715629e-18,36737.59098633354
30900040,Static Zoning,1010,0,40,historical,2025,KEEP|PRICE=0,KEEP,96,2236128.4122386985,17220276.20946471,18015189.464540195,2198475.3847874054,0.8852928099999999,0.0290784862621473,0.0,0.3107129482046208,0.016134349680605065,3.570663640715629e-18,37653.02745129308
30900041,Static Zoning,1010,0,41,historical,2021,KEEP|PRICE=0,KEEP,96,1274159.452901151,17962889.48938278,17812082.353966605,1239738.04838717,1.0,0.026653580808865544,0.0,0.3107129482046208,0.0,3.570663640715629e-18,34421.40451398106
30900041,Static Zoning,1010,0,41,historical,2022,KEEP|PRICE=0,KEEP,96,-513049.05106659234,19800921.236958805,17859140.91286316,-548633.1571879311,0.97,0.027247704696844486,0.0,0.3107129482046208,0.011371554387576685,3.570663640715629e-18,35584.10612133884
30900041,Static Zoning,1010,0,41,historical,2023,KEEP|PRICE=0,KEEP,96,1896864.7980009802,17599764.2329591,18052434.287926,1859064.1946226947,0.9409,0.028753539396956185,0.0,0.3107129482046208,0.02558480552427265,3.570663640715629e-18,37800.60337828534
30900041,Static Zoning,1010,0,41,historical,2024,KEEP|PRICE=0,KEEP,96,1250843.4428718016,18273437.038032077,18078037.482318405,1214105.851885468,0.912673,0.02850660589516592,0.0,0.3107129482046208,0.00926322772104184,3.570663640715629e-18,36737.59098633354
