trajectory_id,method,seed,rep,stress,G0,selected_stage,adverse_return
30500095,Static Zoning,606,95,historical,4575130.999211052,0,-4575130.999211052
30500096,Static Zoning,606,96,historical,4542065.809836153,0,-4542065.809836153
30500097,Static Zoning,606,97,historical,7172111.154725403,0,-7172111.154725403
30500098,Static Zoning,606,98,historical,4349476.41939538,0,-4349476.41939538
30500099,Static Zoning,606,99,historical,6232736.908210243,0,-6232736.908210243
30500000,Mean DQN,606,0,historical,7663176.386507212,4,-7663176.386507212
30500001,Mean DQN,606,1,historical,5129485.9166367,4,-5129485.9166367
30500002,Mean DQN,606,2,historical,5855380.159255276,4,-5855380.159255276
30500003,Mean DQN,606,3,historical,2921913.5156253297,4,-2921913.5156253297
30500004,Mean DQN,606,4,historical,10352784.259354377,4,-10352784.259354377
30500005,Mean DQN,606,5,historical,5323295.364518128,4,-5323295.364518128
30500006,Mean DQN,606,6,historical,6928148.50193795,4,-6928148.50193795
30500007,Mean DQN,606,7,historical,9150472.988878338,4,-9150472.988878338
30500008,Mean DQN,606,8,historical,4265938.9128225995,4,-4265938.9128225995
30500009,Mean DQN,606,9,historical,8978791.307843266,4,-8978791.307843266
30500010,Mean DQN,606,10,historical,9014856.891887855,4,-9014856.891887855
30500011,Mean DQN,606,11,historical,75940.51956399938,4,-75940.51956399938
30500012,Mean DQN,606,12,historical,8306555.22699371,4,-8306555.22699371
30500013,Mean DQN,606,13,historical,10302214.706431698,4,-10302214.706431698
30500014,Mean DQN,606,14,historical,3678670.527800045,4,-3678670.527800045
30500015,Mean DQN,606,15,historical,260426.46560733218,4,-260426.46560733218
30500016,Mean DQN,606,16,historical,10710320.885059012,4,-10710320.885059012
30500017,Mean DQN,606,17,historical,8431783.814978648,4,-8431783.814978648
30500018,Mean DQN,606,18,historical,6300282.363468578,4,-6300282.363468578
30500019,Mean DQN,606,19,historical,3625860.777054319,4,-3625860.777054319
30500020,Mean DQN,606,20,historical,9297963.499692354,4,-9297963.499692354
30500021,Mean DQN,606,21,historical,8878634.679120537,4,-8878634.679120537
30500022,Mean DQN,606,22,historical,11197186.497280344,4,-11197186.497280344
30500023,Mean DQN,606,23,historical,10814541.522264138,4,-10814541.522264138
30500024,Mean DQN,606,24,historical,2851948.5210057367,4,-2851948.5210057367
30500025,Mean DQN,606,25,historical,2127966.7341052364,4,-2127966.7341052364
30500026,Mean DQN,606,26,historical,10567773.416601302,4,-10567773.416601302
30500027,Mean DQN,606,27,historical,7321076.885265777,4,-7321076.885265777
30500028,Mean DQN,606,28,historical,8443992.882202964,4,-8443992.882202964
30500029,Mean DQN,606,29,historical,6025279.662736535,4,-6025279.662736535
30500030,Mean DQN,606,30,historical,10120473.12111673,4,-10120473.12111673
30500031,Mean DQN,606,31,historical,9527106.406056717,4,-9527106.406056717
30500032,Mean DQN,606,32,historical,7145989.012852263,4,-7145989.012852263
30500033,Mean DQN,606,33,historical,9445373.721542792,4,-9445373.721542792
30500034,Mean DQN,606,34,historical,6935283.337444931,4,-6935283.337444931
30500035,Mean DQN,606,35,historical,6597843.870825367,4,-6597843.870825367
30500036,Mean DQN,606,36,historical,7036945.84008291,4,-7036945.84008291
30500037,Mean DQN,606,37,historical,7044897.035908753,4,-7044897.035908753
30500038,Mean DQN,606,38,historical,4072560.718912108,4,-4072560.718912108
30500039,Mean DQN,606,39,historical,6099303.931386155,4,-6099303.931386155
30500040,Mean DQN,606,40,historical,7600228.919673106,4,-7600228.919673106
30500041,Mean DQN,606,41,historical,11221415.377727201,4,-11221415.377727201
30500042,Mean DQN,606,42,historical,6000829.002409763,4,-6000829.002409763
30500043,Mean DQN,606,43,historical,4196688.207300375,4,-4196688.207300375
30500044,Mean DQN,606,44,historical,6445690.098292025,4,-6445690.098292025
30500045,Mean DQN,606,45,historical,6703414.270723066,4,-6703414.270723066
30500046,Mean DQN,606,46,historical,11584779.092536695,4,-11584779.092536695
30500047,Mean DQN,606,47,historical,3272362.3698355737,4,-3272362.3698355737
30500048,Mean DQN,606,48,historical,5036623.017183401,4,-5036623.017183401
30500049,Mean DQN,606,49,historical,9230764.636357153,4,-9230764.636357153
30500050,Mean DQN,606,50,historical,8068386.823116424,4,-8068386.823116424
30500051,Mean DQN,606,51,historical,9531328.294402733,4,-9531328.294402733
30500052,Mean DQN,606,52,historical,12423094.55208008,4,-12423094.55208008
30500053,Mean DQN,606,53,historical,6029808.564315888,4,-6029808.564315888
30500054,Mean DQN,606,54,historical,7508972.178877739,4,-7508972.178877739
30500055,Mean DQN,606,55,historical,6440004.0302907815,4,-6440004.0302907815
30500056,Mean DQN,606,56,historical,11239458.4113721,4,-11239458.4113721
30500057,Mean DQN,606,57,historical,4085459.065421949,4,-4085459.065421949
30500058,Mean DQN,606,58,historical,5648962.827828405,4,-5648962.827828405
30500059,Mean DQN,606,59,historical,10115924.603446169,4,-10115924.603446169
30500060,Mean DQN,606,60,historical,11060555.661516014,4,-11060555.661516014
30500061,Mean DQN,606,61,historical,9705877.962071372,4,-9705877.962071372
30500062,Mean DQN,606,62,historical,8132015.082029962,4,-8132015.082029962
30500063,Mean DQN,606,63,historical,6832742.563272135,4,-6832742.563272135
30500064,Mean DQN,606,64,historical,5089184.569664299,4,-5089184.569664299
30500065,Mean DQN,606,65,historical,7755535.378957023,4,-7755535.378957023
30500066,Mean DQN,606,66,historical,9505492.2542947,4,-9505492.2542947
30500067,Mean DQN,606,67,historical,5752997.059734481,4,-5752997.059734481
30500068,Mean DQN,606,68,historical,3672113.421984741,4,-3672113.421984741
30500069,Mean DQN,606,69,historical,5899187.776875906,4,-5899187.776875906
30500070,Mean DQN,606,70,historical,7251596.198671016,4,-7251596.198671016
30500071,Mean DQN,606,71,historical,5316113.711623583,4,-5316113.711623583
30500072,Mean DQN,606,72,historical,1636810.4618260418,4,-1636810.4618260418
30500073,Mean DQN,606,73,historical,4509228.642854306,4,-4509228.642854306
30500074,Mean DQN,606,74,historical,2374417.5594282704,4,-2374417.5594282704
30500075,Mean DQN,606,75,historical,7725298.452352333,4,-7725298.452352333
30500076,Mean DQN,606,76,historical,5134228.148903467,4,-5134228.148903467
30500077,Mean DQN,606,77,historical,6274054.39184764,4,-6274054.39184764
30500078,Mean DQN,606,78,historical,7738944.092386926,4,-7738944.092386926
30500079,Mean DQN,606,79,historical,5521286.3245715415,4,-5521286.3245715415
30500080,Mean DQN,606,80,historical,2260151.7856728644,4,-2260151.7856728644
30500081,Mean DQN,606,81,historical,4402493.250626515,4,-4402493.250626515
30500082,Mean DQN,606,82,historical,1902654.922209791,4,-1902654.922209791
30500083,Mean DQN,606,83,historical,7655399.8727330305,4,-7655399.8727330305
30500084,Mean DQN,606,84,historical,10970780.19639402,4,-10970780.19639402
30500085,Mean DQN,606,85,historical,4545939.156796804,4,-4545939.156796804
30500086,Mean DQN,606,86,historical,7600583.291219898,4,-7600583.291219898
30500087,Mean DQN,606,87,historical,7174247.384087862,4,-7174247.384087862
30500088,Mean DQN,606,88,historical,4981269.117072342,4,-4981269.117072342
30500089,Mean DQN,606,89,historical,9641467.383029923,4,-9641467.383029923
30500090,Mean DQN,606,90,historical,4679040.84940123,4,-4679040.84940123
30500091,Mean DQN,606,91,historical,6882120.050232208,4,-6882120.050232208
30500092,Mean DQN,606,92,historical,6879569.12761244,4,-6879569.12761244
30500093,Mean DQN,606,93,historical,1711807.0067798076,4,-1711807.0067798076
30500094,Mean DQN,606,94,historical,7008865.021099968,4,-7008865.021099968
30500095,Mean DQN,606,95,historical,4600216.611511636,4,-4600216.611511636
30500096,Mean DQN,606,96,historical,4583800.768467526,4,-4583800.768467526
30500097,Mean DQN,606,97,historical,7207055.375462059,4,-7207055.375462059
30500098,Mean DQN,606,98,historical,4395131.523424527,4,-4395131.523424527
30500099,Mean DQN,606,99,historical,6290259.720457976,4,-6290259.720457976
30500000,QR Mean,606,0,historical,7692709.814439089,4,-7692709.814439089
30500001,QR Mean,606,1,historical,5125879.886994394,4,-5125879.886994394
30500002,QR Mean,606,2,historical,5852311.419055223,4,-5852311.419055223
30500003,QR Mean,606,3,historical,2923943.5082962736,4,-2923943.5082962736
30500004,QR Mean,606,4,historical,10346618.427756071,4,-10346618.427756071
30500005,QR Mean,606,5,historical,5354917.648985291,4,-5354917.648985291
30500006,QR Mean,606,6,historical,6938097.490552709,4,-6938097.490552709
30500007,QR Mean,606,7,historical,9134552.8668188,4,-9134552.8668188
30500008,QR Mean,606,8,historical,4275387.613418361,4,-4275387.613418361
30500009,QR Mean,606,9,historical,8959778.935694741,4,-8959778.935694741
30500010,QR Mean,606,10,historical,8998441.18899475,4,-8998441.18899475
30500011,QR Mean,606,11,historical,72860.52627183474,4,-72860.52627183474
30500012,QR Mean,606,12,historical,8297732.292756147,4,-8297732.292756147
30500013,QR Mean,606,13,historical,10298896.200933358,4,-10298896.200933358
30500014,QR Mean,606,14,historical,3678867.672238541,4,-3678867.672238541
30500015,QR Mean,606,15,historical,246699.8981849315,4,-246699.8981849315
30500016,QR Mean,606,16,historical,10697228.070111405,4,-10697228.070111405
30500017,QR Mean,606,17,historical,8409652.40065457,4,-8409652.40065457
30500018,QR Mean,606,18,historical,6287802.259430362,4,-6287802.259430362
30500019,QR Mean,606,19,historical,3619205.778789684,4,-3619205.778789684
30500020,QR Mean,606,20,historical,9319318.38935465,4,-9319318.38935465
30500021,QR Mean,606,21,historical,8887678.445389807,4,-8887678.445389807
30500022,QR Mean,606,22,historical,11193382.360362645,4,-11193382.360362645
30500023,QR Mean,606,23,historical,10852993.136166463,4,-10852993.136166463
30500024,QR Mean,606,24,historical,2852020.656075648,4,-2852020.656075648
30500025,QR Mean,606,25,historical,2131949.360225322,4,-2131949.360225322
30500026,QR Mean,606,26,historical,10563908.172627416,4,-10563908.172627416
30500027,QR Mean,606,27,historical,7351566.301779157,4,-7351566.301779157
30500028,QR Mean,606,28,historical,8428077.179837601,4,-8428077.179837601
30500029,QR Mean,606,29,historical,6018060.225096919,4,-6018060.225096919
30500030,QR Mean,606,30,historical,10113973.525397193,4,-10113973.525397193
30500031,QR Mean,606,31,historical,9515800.351569341,4,-9515800.351569341
30500032,QR Mean,606,32,historical,7151626.077959077,4,-7151626.077959077
30500033,QR Mean,606,33,historical,9447860.979605671,4,-9447860.979605671
30500034,QR Mean,606,34,historical,6921734.311333386,4,-6921734.311333386
30500035,QR Mean,606,35,historical,6593909.430384998,4,-6593909.430384998
30500036,QR Mean,606,36,historical,7042728.60809473,4,-7042728.60809473
30500037,QR Mean,606,37,historical,7051267.564609526,4,-7051267.564609526
30500038,QR Mean,606,38,historical,4061772.76919382,4,-4061772.76919382
30500039,QR Mean,606,39,historical,6085399.617251946,4,-6085399.617251946
30500040,QR Mean,606,40,historical,7599476.434752697,4,-7599476.434752697
30500041,QR Mean,606,41,historical,11202820.040521868,4,-11202820.040521868
30500042,QR Mean,606,42,historical,5982772.032708669,4,-5982772.032708669
30500043,QR Mean,606,43,historical,4214470.951274825,4,-4214470.951274825
30500044,QR Mean,606,44,historical,6455931.148264221,4,-6455931.148264221
30500045,QR Mean,606,45,historical,6685918.309472509,4,-6685918.309472509
30500046,QR Mean,606,46,historical,11570355.222022546,4,-11570355.222022546
30500047,QR Mean,606,47,historical,3266775.015864917,4,-3266775.015864917
30500048,QR Mean,606,48,historical,5027514.977627698,4,-5027514.977627698
30500049,QR Mean,606,49,historical,9220555.734146161,4,-9220555.734146161
30500050,QR Mean,606,50,historical,8063143.468467052,4,-8063143.468467052
30500051,QR Mean,606,51,historical,9563906.925313873,4,-9563906.925313873
30500052,QR Mean,606,52,historical,12412583.294697735,4,-12412583.294697735
30500053,QR Mean,606,53,historical,6031938.8008080255,4,-6031938.8008080255
30500054,QR Mean,606,54,historical,7506153.529854991,4,-7506153.529854991
30500055,QR Mean,606,55,historical,6435211.9175659465,4,-6435211.9175659465
30500056,QR Mean,606,56,historical,11230391.872976316,4,-11230391.872976316
30500057,QR Mean,606,57,historical,4073563.5331354076,4,-4073563.5331354076
30500058,QR Mean,606,58,historical,5661523.318417706,4,-5661523.318417706
30500059,QR Mean,606,59,historical,10125113.713911407,4,-10125113.713911407
30500060,QR Mean,606,60,historical,11057547.755866237,4,-11057547.755866237
30500061,QR Mean,606,61,historical,9690734.639724925,4,-9690734.639724925
30500062,QR Mean,606,62,historical,8139753.2380400635,4,-8139753.2380400635
30500063,QR Mean,606,63,historical,6829136.017542888,4,-6829136.017542888
30500064,QR Mean,606,64,historical,5105578.950557381,4,-5105578.950557381
30500065,QR Mean,606,65,historical,7764174.159513537,4,-7764174.159513537
30500066,QR Mean,606,66,historical,9501188.875732845,4,-9501188.875732845
30500067,QR Mean,606,67,historical,5750332.283625918,4,-5750332.283625918
30500068,QR Mean,606,68,historical,3681138.923811901,4,-3681138.923811901
30500069,QR Mean,606,69,historical,5920762.6585725825,4,-5920762.6585725825
30500070,QR Mean,606,70,historical,7247404.174309384,4,-7247404.174309384
30500071,QR Mean,606,71,historical,5305695.998731094,4,-5305695.998731094
30500072,QR Mean,606,72,historical,1623756.339282758,4,-1623756.339282758
30500073,QR Mean,606,73,historical,4487000.716780164,4,-4487000.716780164
30500074,QR Mean,606,74,historical,2381661.302836349,4,-2381661.302836349
30500075,QR Mean,606,75,historical,7718568.944198966,4,-7718568.944198966
30500076,QR Mean,606,76,historical,5118162.859207393,4,-5118162.859207393
30500077,QR Mean,606,77,historical,6300636.175070859,4,-6300636.175070859
30500078,QR Mean,606,78,historical,7730976.521850568,4,-7730976.521850568
30500079,QR Mean,606,79,historical,5521893.239715983,4,-5521893.239715983
30500080,QR Mean,606,80,historical,2264301.8809828022,4,-2264301.8809828022
30500081,QR Mean,606,81,historical,4409713.182405744,4,-4409713.182405744
30500082,QR Mean,606,82,historical,1884312.9326054908,4,-1884312.9326054908
30500083,QR Mean,606,83,historical,7672523.73371498,4,-7672523.73371498
30500084,QR Mean,606,84,historical,10959895.739740632,4,-10959895.739740632
30500085,QR Mean,606,85,historical,4543189.434443953,4,-4543189.434443953
30500086,QR Mean,606,86,historical,7574946.8638469465,4,-7574946.8638469465
30500087,QR Mean,606,87,historical,7192592.219109489,4,-7192592.219109489
30500088,QR Mean,606,88,historical,4969700.101542167,4,-4969700.101542167
30500089,QR Mean,606,89,historical,9637371.568319116,4,-9637371.568319116
30500090,QR Mean,606,90,historical,4683536.72311737,4,-4683536.72311737
30500091,QR Mean,606,91,historical,6879720.437283492,4,-6879720.437283492
30500092,QR Mean,606,92,historical,6880579.031076791,4,-6880579.031076791
30500093,QR Mean,606,93,historical,1699328.702263067,4,-1699328.702263067
30500094,QR Mean,606,94,historical,7001137.494946256,4,-7001137.494946256
30500095,QR Mean,606,95,historical,4604384.739323764,4,-4604384.739323764
30500096,QR Mean,606,96,historical,4601222.297836206,4,-4601222.297836206
30500097,QR Mean,606,97,historical,7226901.532337513,4,-7226901.532337513
30500098,QR Mean,606,98,historical,4398700.5551557345,4,-4398700.5551557345
30500099,QR Mean,606,99,historical,6281667.700099664,4,-6281667.700099664
30500000,Tail-QR Zoning,606,0,historical,7616420.5364395855,2,-7616420.5364395855
30500001,Tail-QR Zoning,606,1,historical,5058467.407360532,2,-5058467.407360532
30500002,Tail-QR Zoning,606,2,historical,5748746.869886946,2,-5748746.869886946
30500003,Tail-QR Zoning,606,3,historical,2865499.7100217924,2,-2865499.7100217924
30500004,Tail-QR Zoning,606,4,historical,10277198.260704555,2,-10277198.260704555
30500005,Tail-QR Zoning,606,5,historical,5263603.820696288,2,-5263603.820696288
30500006,Tail-QR Zoning,606,6,historical,6857075.124926429,2,-6857075.124926429
30500007,Tail-QR Zoning,606,7,historical,9043634.373981414,2,-9043634.373981414
30500008,Tail-QR Zoning,606,8,historical,4190688.9235335663,2,-4190688.9235335663
30500009,Tail-QR Zoning,606,9,historical,8867172.743973615,2,-8867172.743973615
30500010,Tail-QR Zoning,606,10,historical,8899766.898797685,2,-8899766.898797685
30500011,Tail-QR Zoning,606,11,historical,-29011.854235448758,2,29011.854235448758
30500012,Tail-QR Zoning,606,12,historical,8228093.429436617,2,-8228093.429436617
30500013,Tail-QR Zoning,606,13,historical,10221897.47826322,2,-10221897.47826322
30500014,Tail-QR Zoning,606,14,historical,3570772.665403194,2,-3570772.665403194
30500015,Tail-QR Zoning,606,15,historical,166280.35496804363,2,-166280.35496804363
30500016,Tail-QR Zoning,606,16,historical,10644420.003400557,2,-10644420.003400557
30500017,Tail-QR Zoning,606,17,historical,8318650.116146665,2,-8318650.116146665
30500018,Tail-QR Zoning,606,18,historical,6208942.861941474,2,-6208942.861941474
30500019,Tail-QR Zoning,606,19,historical,3518591.178860921,2,-3518591.178860921
30500020,Tail-QR Zoning,606,20,historical,9210066.001282945,2,-9210066.001282945
30500021,Tail-QR Zoning,606,21,historical,8837834.841849066,2,-8837834.841849066
30500022,Tail-QR Zoning,606,22,historical,11143626.329474691,2,-11143626.329474691
30500023,Tail-QR Zoning,606,23,historical,10783146.737480767,2,-10783146.737480767
30500024,Tail-QR Zoning,606,24,historical,2774097.742109587,2,-2774097.742109587
30500025,Tail-QR Zoning,606,25,historical,2050982.8273572756,2,-2050982.8273572756
30500026,Tail-QR Zoning,606,26,historical,10498178.445542231,2,-10498178.445542231
30500027,Tail-QR Zoning,606,27,historical,7265820.486594909,2,-7265820.486594909
30500028,Tail-QR Zoning,606,28,historical,8316139.472895926,2,-8316139.472895926
30500029,Tail-QR Zoning,606,29,historical,5940481.17144752,2,-5940481.17144752
30500030,Tail-QR Zoning,606,30,historical,10056624.83243941,2,-10056624.83243941
30500031,Tail-QR Zoning,606,31,historical,9453510.9803682,2,-9453510.9803682
30500032,Tail-QR Zoning,606,32,historical,7084775.5590147395,2,-7084775.5590147395
30500033,Tail-QR Zoning,606,33,historical,9393025.447406512,2,-9393025.447406512
30500034,Tail-QR Zoning,606,34,historical,6866768.756856475,2,-6866768.756856475
30500035,Tail-QR Zoning,606,35,historical,6524174.907420192,2,-6524174.907420192
30500036,Tail-QR Zoning,606,36,historical,6984544.039810233,2,-6984544.039810233
30500037,Tail-QR Zoning,606,37,historical,6923877.04911626,2,-6923877.04911626
30500038,Tail-QR Zoning,606,38,historical,4002867.857578409,2,-4002867.857578409
30500039,Tail-QR Zoning,606,39,historical,5976924.469945802,2,-5976924.469945802
30500040,Tail-QR Zoning,606,40,historical,7548520.432363855,2,-7548520.432363855
30500041,Tail-QR Zoning,606,41,historical,11140739.48616805,2,-11140739.48616805
30500042,Tail-QR Zoning,606,42,historical,5930347.53919924,2,-5930347.53919924
30500043,Tail-QR Zoning,606,43,historical,4100536.0752373203,2,-4100536.0752373203
30500044,Tail-QR Zoning,606,44,historical,6362949.088654409,2,-6362949.088654409
30500045,Tail-QR Zoning,606,45,historical,6636982.749580126,2,-6636982.749580126
30500046,Tail-QR Zoning,606,46,historical,11493794.46231167,2,-11493794.46231167
30500047,Tail-QR Zoning,606,47,historical,3196164.4691119767,2,-3196164.4691119767
30500048,Tail-QR Zoning,606,48,historical,4944297.935787909,2,-4944297.935787909
30500049,Tail-QR Zoning,606,49,historical,9155079.750313591,2,-9155079.750313591
30500050,Tail-QR Zoning,606,50,historical,8008005.124406664,2,-8008005.124406664
30500051,Tail-QR Zoning,606,51,historical,9463177.115073683,2,-9463177.115073683
30500052,Tail-QR Zoning,606,52,historical,12333596.822936004,2,-12333596.822936004
30500053,Tail-QR Zoning,606,53,historical,5973438.953700218,2,-5973438.953700218
30500054,Tail-QR Zoning,606,54,historical,7428730.665696708,2,-7428730.665696708
30500055,Tail-QR Zoning,606,55,historical,6371446.68510304,2,-6371446.68510304
30500056,Tail-QR Zoning,606,56,historical,11154686.783616228,2,-11154686.783616228
30500057,Tail-QR Zoning,606,57,historical,4023441.827663141,2,-4023441.827663141
30500058,Tail-QR Zoning,606,58,historical,5575043.525413955,2,-5575043.525413955
30500059,Tail-QR Zoning,606,59,historical,10079116.690396208,2,-10079116.690396208
30500060,Tail-QR Zoning,606,60,historical,10988374.584803388,2,-10988374.584803388
30500061,Tail-QR Zoning,606,61,historical,9649229.986601569,2,-9649229.986601569
30500062,Tail-QR Zoning,606,62,historical,8075801.74962354,2,-8075801.74962354
30500063,Tail-QR Zoning,606,63,historical,6746356.283795172,2,-6746356.283795172
30500064,Tail-QR Zoning,606,64,historical,5016090.804838859,2,-5016090.804838859
30500065,Tail-QR Zoning,606,65,historical,7707331.3503399985,2,-7707331.3503399985
30500066,Tail-QR Zoning,606,66,historical,9454186.098205438,2,-9454186.098205438
30500067,Tail-QR Zoning,606,67,historical,5680184.430952449,2,-5680184.430952449
30500068,Tail-QR Zoning,606,68,historical,3633884.173029277,2,-3633884.173029277
30500069,Tail-QR Zoning,606,69,historical,5857108.670197308,2,-5857108.670197308
30500070,Tail-QR Zoning,606,70,historical,7177997.150429288,2,-7177997.150429288
30500071,Tail-QR Zoning,606,71,historical,5201947.643737632,2,-5201947.643737632
30500072,Tail-QR Zoning,606,72,historical,1561968.7363716662,2,-1561968.7363716662
30500073,Tail-QR Zoning,606,73,historical,4422070.725635282,2,-4422070.725635282
30500074,Tail-QR Zoning,606,74,historical,2262961.7075702976,2,-2262961.7075702976
30500075,Tail-QR Zoning,606,75,historical,7654534.9720935915,2,-7654534.9720935915
30500076,Tail-QR Zoning,606,76,historical,5019427.271270986,2,-5019427.271270986
30500077,Tail-QR Zoning,606,77,historical,6244353.473399085,2,-6244353.473399085
30500078,Tail-QR Zoning,606,78,historical,7637359.877568476,2,-7637359.877568476
30500079,Tail-QR Zoning,606,79,historical,5414298.825636055,2,-5414298.825636055
30500080,Tail-QR Zoning,606,80,historical,2197367.3113543354,2,-2197367.3113543354
30500081,Tail-QR Zoning,606,81,historical,4316536.188395119,2,-4316536.188395119
30500082,Tail-QR Zoning,606,82,historical,1843056.392341635,2,-1843056.392341635
30500083,Tail-QR Zoning,606,83,historical,7586500.832871592,2,-7586500.832871592
30500084,Tail-QR Zoning,606,84,historical,10902675.949350448,2,-10902675.949350448
30500085,Tail-QR Zoning,606,85,historical,4453474.981679665,2,-4453474.981679665
30500086,Tail-QR Zoning,606,86,historical,7503186.586791303,2,-7503186.586791303
30500087,Tail-QR Zoning,606,87,historical,7110840.652158939,2,-7110840.652158939
30500088,Tail-QR Zoning,606,88,historical,4894920.067233045,2,-4894920.067233045
30500089,Tail-QR Zoning,606,89,historical,9587213.500038777,2,-9587213.500038777
30500090,Tail-QR Zoning,606,90,historical,4606501.319819353,2,-4606501.319819353
30500091,Tail-QR Zoning,606,91,historical,6782803.479467709,2,-6782803.479467709
30500092,Tail-QR Zoning,606,92,historical,6825232.813721854,2,-6825232.813721854
30500093,Tail-QR Zoning,606,93,historical,1628064.0428402973,2,-1628064.0428402973
30500094,Tail-QR Zoning,606,94,historical,6907752.851069797,2,-6907752.851069797
30500095,Tail-QR Zoning,606,95,historical,4543747.104922503,2,-4543747.104922503
30500096,Tail-QR Zoning,606,96,historical,4508774.964329274,2,-4508774.964329274
30500097,Tail-QR Zoning,606,97,historical,7145504.78686095,2,-7145504.78686095
30500098,Tail-QR Zoning,606,98,historical,4317028.032460515,2,-4317028.032460515
30500099,Tail-QR Zoning,606,99,historical,6199468.610034799,2,-6199468.610034799
30600000,Static Zoning,707,0,historical,4781828.031175625,0,-4781828.031175625
30600001,Static Zoning,707,1,historical,5184987.460657395,0,-5184987.460657395
30600002,Static Zoning,707,2,historical,3546139.281811203,0,-3546139.281811203
30600003,Static Zoning,707,3,historical,9666438.493011136,0,-9666438.493011136
30600004,Static Zoning,707,4,historical,5900733.637028878,0,-5900733.637028878
30600005,Static Zoning,707,5,historical,523403.84343663906,0,-523403.84343663906
30600006,Static Zoning,707,6,historical,11763560.030772202,0,-11763560.030772202
30600007,Static Zoning,707,7,historical,9462228.962981122,0,-9462228.962981122
30600008,Static Zoning,707,8,historical,8967452.744775567,0,-8967452.744775567
30600009,Static Zoning,707,9,historical,1465850.3463318076,0,-1465850.3463318076
30600010,Static Zoning,707,10,historical,4537967.4977629315,0,-4537967.4977629315
30600011,Static Zoning,707,11,historical,4858993.473123642,0,-4858993.473123642
30600012,Static Zoning,707,12,historical,3120120.3642703462,0,-3120120.3642703462
30600013,Static Zoning,707,13,historical,3448006.1251662904,0,-3448006.1251662904
30600014,Static Zoning,707,14,historical,11782288.884160427,0,-11782288.884160427
30600015,Static Zoning,707,15,historical,4710281.390521175,0,-4710281.390521175
30600016,Static Zoning,707,16,historical,4645095.610494699,0,-4645095.610494699
30600017,Static Zoning,707,17,historical,5891860.224490364,0,-5891860.224490364
30600018,Static Zoning,707,18,historical,8594080.287592432,0,-8594080.287592432
30600019,Static Zoning,707,19,historical,3976455.482591861,0,-3976455.482591861
30600020,Static Zoning,707,20,historical,9481992.277662914,0,-9481992.277662914
30600021,Static Zoning,707,21,historical,1714788.622061876,0,-1714788.622061876
30600022,Static Zoning,707,22,historical,7044131.404609631,0,-7044131.404609631
30600023,Static Zoning,707,23,historical,7847976.891527029,0,-7847976.891527029
30600024,Static Zoning,707,24,historical,5424504.687944833,0,-5424504.687944833
30600025,Static Zoning,707,25,historical,-64953.73190352059,0,64953.73190352059
30600026,Static Zoning,707,26,historical,7469607.499410493,0,-7469607.499410493
30600027,Static Zoning,707,27,historical,4866888.1510587325,0,-4866888.1510587325
30600028,Static Zoning,707,28,historical,6754316.431335174,0,-6754316.431335174
30600029,Static Zoning,707,29,historical,12547049.558086589,0,-12547049.558086589
30600030,Static Zoning,707,30,historical,2897468.720790696,0,-2897468.720790696
30600031,Static Zoning,707,31,historical,4886409.793965258,0,-4886409.793965258
30600032,Static Zoning,707,32,historical,7976205.419238567,0,-7976205.419238567
30600033,Static Zoning,707,33,historical,6931579.810910253,0,-6931579.810910253
30600034,Static Zoning,707,34,historical,7970209.13162522,0,-7970209.13162522
30600035,Static Zoning,707,35,historical,10384565.70496929,0,-10384565.70496929
30600036,Static Zoning,707,36,historical,9798261.96994637,0,-9798261.96994637
30600037,Static Zoning,707,37,historical,8780925.921297774,0,-8780925.921297774
30600038,Static Zoning,707,38,historical,9501825.238093983,0,-9501825.238093983
30600039,Static Zoning,707,39,historical,3092512.304070434,0,-3092512.304070434
30600040,Static Zoning,707,40,historical,11057826.903277032,0,-11057826.903277032
30600041,Static Zoning,707,41,historical,5434996.493128433,0,-5434996.493128433
30600042,Static Zoning,707,42,historical,8204554.019820819,0,-8204554.019820819
30600043,Static Zoning,707,43,historical,6031619.721497364,0,-6031619.721497364
30600044,Static Zoning,707,44,historical,10688780.491485141,0,-10688780.491485141
30600045,Static Zoning,707,45,historical,7306861.56159087,0,-7306861.56159087
30600046,Static Zoning,707,46,historical,2970250.949904839,0,-2970250.949904839
30600047,Static Zoning,707,47,historical,196670.21319634095,0,-196670.21319634095
30600048,Static Zoning,707,48,historical,4466009.368603771,0,-4466009.368603771
30600049,Static Zoning,707,49,historical,9953652.309220027,0,-9953652.309220027
30600050,Static Zoning,707,50,historical,4520626.219863928,0,-4520626.219863928
30600051,Static Zoning,707,51,historical,9524579.17501311,0,-9524579.17501311
30600052,Static Zoning,707,52,historical,7761094.2591557475,0,-7761094.2591557475
30600053,Static Zoning,707,53,historical,3125696.3310065027,0,-3125696.3310065027
30600054,Static Zoning,707,54,historical,11417224.204479808,0,-11417224.204479808
30600055,Static Zoning,707,55,historical,6685349.960568782,0,-6685349.960568782
30600056,Static Zoning,707,56,historical,4175544.728059735,0,-4175544.728059735
30600057,Static Zoning,707,57,historical,4328021.372761721,0,-4328021.372761721
30600058,Static Zoning,707,58,historical,2648574.2683285275,0,-2648574.2683285275
30600059,Static Zoning,707,59,historical,12983971.843487546,0,-12983971.843487546
30600060,Static Zoning,707,60,historical,8091378.60560916,0,-8091378.60560916
30600061,Static Zoning,707,61,historical,12169979.838016462,0,-12169979.838016462
