code_commune,rga_hazard,flood_hazard,exposure_proxy,mhat,qhat_0.99,tail_mean_ratio
01294,0.32962547785346785,0.3529504756977379,940.0,192.80992920351872,562.7596835071746,2.9187277119590602
01295,0.32962547785346785,0.3529504756977379,654.0,195.0142754591368,569.1935700102002,2.9187277119590602
01296,0.7507688770084218,0.3529504756977379,397.0,218.55717306381618,723.9091091900333,3.31221848746488
01297,0.7507688770084218,0.3529504756977379,937.0,243.1489833635291,850.1899423035462,3.4965802881126486
01298,0.32962547785346785,0.3529504756977379,159.0,174.13949993008245,476.4950055213947,2.736283299956121
01299,0.32962547785346785,0.3529504756977379,559.0,174.7537302848551,478.1757137834852,2.736283299956121
01301,0.7507688770084218,0.3529504756977379,2741.0,252.3015512062062,911.8307237927949,3.6140511995804383
01302,0.32962547785346785,0.3529504756977379,167.0,185.22200441612358,525.8345066998212,2.838941886831494
01303,0.7507688770084218,0.3529504756977379,1803.0,244.9658491876986,856.5427595304828,3.4965802881126486
01304,0.32962547785346785,0.8085280676036906,2843.0,246.78033078794516,826.4767102516557,3.349038019411018
01305,0.32962547785346785,0.3529504756977379,2204.0,211.26445801725814,645.3020551804634,3.0544752356203184
01306,0.7507688770084218,0.3529504756977379,1594.0,265.9396400525899,969.9239283142516,3.6471581601089933
01307,0.8895691414446265,0.3529504756977379,832.0,275.6936197931159,1061.7882626999663,3.8513341857412082
01308,0.32962547785346785,0.3529504756977379,871.0,202.14539667574527,595.2284281439845,2.944555938114043
01309,0.8895691414446265,0.3529504756977379,77.0,213.5035928203559,722.2243162251257,3.382726757356316
01310,0.32962547785346785,0.3529504756977379,244.0,178.21574548924326,487.64876817144676,2.736283299956121
01311,0.32962547785346785,0.3529504756977379,49.0,155.61501204350515,395.688802852366,2.542741845123166
01313,0.32962547785346785,0.3529504756977379,9153.0,215.18551524284672,657.2788273734739,3.0544752356203184
01314,0.8895691414446265,0.8085280676036906,1842.0,314.137152913438,1287.532922913205,4.098633068301829
01317,0.32962547785346785,0.3529504756977379,336.0,179.86740788813356,492.16818441069574,2.736283299956121
01318,0.7507688770084218,0.3529504756977379,775.0,242.5357876453483,848.0458542426002,3.4965802881126486
01319,0.32962547785346785,0.3529504756977379,465.0,181.4339615957653,510.75712768485874,2.8151131309298374
01320,0.7507688770084218,0.3529504756977379,3956.0,259.15727024888935,936.6076434229903,3.6140511995804383
01321,0.8895691414446265,0.3529504756977379,915.0,267.963385397005,1008.6718982408046,3.7642153861670025
01322,0.8895691414446265,0.3529504756977379,5358.0,280.92632669195984,1081.941165663448,3.8513341857412087
01323,0.7507688770084218,0.3529504756977379,996.0,247.63690199572926,875.3672132878762,3.5348819430109524
01325,0.8895691414446265,0.3529504756977379,1180.0,259.2604590830192,968.0253735131175,3.7337948753810575
01328,0.32962547785346785,0.3529504756977379,640.0,176.21546297598104,482.1754285352131,2.736283299956121
